baseline_time,virtual_best_time,grade,chose
64.9319,64.9319,2,baseline
64.9319,64.9319,2,baseline
64.9319,64.9319,2,baseline
12.9973,12.3798,3,invariant
23.8730,16.8285,3,invariant
23.8730,17.9561,3,invariant
16.3015,15.0675,3,invariant
16.3015,15.0961,3,invariant
15.7459,12.4445,3,invariant
15.7459,13.1048,3,invariant
15.7459,13.4769,3,invariant
15.7459,14.3468,3,invariant
24.5670,13.9450,3,invariant
24.5670,17.9987,3,invariant
27.6101,24.6744,3,invariant
11.6791,9.2157,3,invariant
365.1632,15.3839,3,invariant
365.1632,18.2177,3,invariant
365.1632,19.3247,3,invariant
13.0888,9.6320,3,invariant
13.0888,9.6385,3,invariant
13.0470,10.6494,3,invariant
13.0470,11.1262,3,invariant
15.1853,13.1667,3,invariant
13.0217,11.0094,3,invariant
13.0217,11.2352,3,invariant
13.0217,11.2157,3,invariant
12.1239,9.8760,3,invariant
12.9410,10.2168,3,invariant
13.3503,12.3998,3,invariant
18.3185,13.2172,3,invariant
20.8012,20.8012,2,baseline
20.8012,20.8012,2,baseline
20.8012,20.8012,2,baseline
20.8012,20.8012,1,baseline
128.4300,128.4300,1,baseline
128.4300,128.4300,1,baseline
128.4300,128.4300,1,baseline
128.4300,128.4300,1,baseline
128.4300,128.4300,1,baseline
128.4300,128.4300,1,baseline
12.1839,10.8391,3,invariant
20.5089,13.0250,3,invariant
20.5089,13.7170,3,invariant
20.5089,14.5407,3,invariant
408.3270,19.0497,3,invariant
13.6931,11.8415,3,invariant
13.6931,12.6293,3,invariant
13.1327,12.1159,3,invariant
14.9913,14.9913,2,baseline
14.5695,10.5977,3,invariant
12.7441,10.0188,3,invariant
13.0817,10.6767,3,invariant
12.8911,9.8798,3,invariant
13.9720,11.1327,3,invariant
13.9720,11.4271,3,invariant
15.7849,12.6525,3,invariant
15.7849,12.7091,3,invariant
15.7849,13.8336,3,invariant
12.7799,10.5286,3,invariant
12.6572,10.5606,3,invariant
12.6572,11.5440,3,invariant
13.7073,10.5074,3,invariant
13.4287,10.6217,3,invariant
131.5409,18.4157,3,invariant
131.5409,22.5788,3,invariant
131.5409,27.9587,3,invariant
10.9301,9.4082,3,invariant
10.9301,10.3421,3,invariant
11.0428,11.0428,2,baseline
11.0428,11.0428,2,baseline
11.0428,11.0428,2,baseline
11.4748,10.8131,3,invariant
11.4748,10.8167,3,invariant
13.3503,12.6922,3,invariant
11.9532,11.2327,3,invariant
11.9532,11.2358,3,invariant
11.9532,11.9532,2,baseline
11.5101,9.5612,3,invariant
11.6106,11.6106,2,baseline
11.6106,11.6106,2,baseline
11.6106,11.6106,2,baseline
11.6106,11.6106,2,baseline
11.6106,11.6106,1,baseline
11.6106,11.6106,2,baseline
11.6106,11.6106,2,baseline
11.6106,11.6106,2,baseline
11.9013,11.4508,3,invariant
11.9013,11.9013,2,baseline
11.9013,11.9013,2,baseline
11.7331,9.9041,3,invariant
11.7331,9.8097,3,invariant
18.7540,11.9480,3,invariant
11.9748,9.7467,3,invariant
12.7160,11.1370,3,invariant
12.7160,11.9321,3,invariant
12.7160,12.0879,3,invariant
12.7160,12.1313,3,invariant
17.6437,11.6596,3,invariant
14.2012,10.1929,3,invariant
12.5296,11.4574,3,invariant
12.5296,12.3687,3,invariant
12.5296,12.4330,3,invariant
13.0538,13.0407,3,invariant
13.0831,11.1785,3,invariant
13.0831,10.7497,3,invariant
13.0831,11.3506,3,invariant
13.0831,11.3015,3,invariant
13.0831,10.7429,3,invariant
13.0831,11.0026,3,invariant
13.0831,10.6196,3,invariant
13.0831,11.1981,3,invariant
13.0831,11.0916,3,invariant
12.5211,10.4599,3,invariant
12.5211,11.3126,3,invariant
176.3308,129.7998,3,invariant
176.3308,128.7102,3,invariant
176.3308,129.0789,3,invariant
14.9392,11.1500,3,invariant
14.9392,13.2211,3,invariant
14.9392,11.3617,3,invariant
12.2812,11.7378,3,invariant
10.8597,10.8597,2,baseline
16.1649,12.3979,3,invariant
10.8449,10.8449,2,baseline
10.8449,10.8449,2,baseline
10.8449,10.8449,2,baseline
27.1841,25.1349,3,invariant
27.1841,25.9690,3,invariant
27.1841,26.1930,3,invariant
47.1994,42.1914,3,invariant
47.1994,42.7410,3,invariant
47.1994,46.0328,3,invariant
23.2776,19.7759,3,invariant
23.2776,23.2187,3,invariant
23.2776,23.2776,2,baseline
23.2776,16.4020,3,invariant
23.2776,23.2654,3,invariant
23.2776,23.2776,2,baseline
23.2776,23.2776,2,baseline
23.2776,17.2333,3,invariant
23.2776,18.4027,3,invariant
23.2776,20.3360,3,invariant
23.2776,18.6249,3,invariant
23.2776,21.1918,3,invariant
23.2776,23.0360,3,invariant
23.2776,18.3586,3,invariant
23.2776,21.4329,3,invariant
23.2776,21.4549,3,invariant
23.2776,21.5903,3,invariant
23.2776,18.6224,3,invariant
23.2776,21.7019,3,invariant
23.2776,21.9361,3,invariant
23.2776,17.7798,3,invariant
23.2776,21.2125,3,invariant
23.2776,21.3521,3,invariant
23.2776,18.5556,3,invariant
23.2776,22.5887,3,invariant
23.2776,22.6407,3,invariant
23.2776,23.2776,2,baseline
23.2776,19.7848,3,invariant
23.2776,20.2229,3,invariant
23.2776,23.2776,2,baseline
23.2776,23.2776,2,baseline
10.4423,10.4423,2,baseline
10.4423,10.4423,2,baseline
11.3514,11.3514,2,baseline
13.4845,13.4845,2,baseline
13.4845,13.4845,2,baseline
13.4845,13.4845,2,baseline
8.9049,8.9049,2,baseline
11.5259,10.6754,3,invariant
11.5259,11.5259,2,baseline
9.4042,9.4042,2,baseline
10.2107,10.2107,2,baseline
11.9565,11.9565,2,baseline
12.4340,12.4340,2,baseline
12.4340,12.4340,2,baseline
12.4340,12.4340,2,baseline
12.4340,12.4340,2,baseline
12.4340,12.4340,2,baseline
12.4340,12.4340,2,baseline
12.4340,12.4340,2,baseline
21.0556,19.6911,3,invariant
21.0556,20.1864,3,invariant
21.0556,21.0556,2,baseline
21.0556,21.0556,2,baseline
10.9079,10.9079,2,baseline
20.6790,15.7446,3,invariant
20.6790,16.3838,3,invariant
20.6790,16.5194,3,invariant
20.6790,17.8192,3,invariant
10.4093,10.4093,2,baseline
10.4093,10.4093,2,baseline
102.9823,19.6599,3,invariant
102.9823,35.9229,3,invariant
102.9823,88.8250,3,invariant
102.9823,102.9823,2,baseline
30.7498,30.7498,2,baseline
30.7498,30.7498,2,baseline
30.7498,30.7498,2,baseline
11.6795,11.6795,2,baseline
11.6795,11.6795,2,baseline
11.6795,11.6795,1,baseline
10.1939,10.1939,2,baseline
10.1939,10.1939,2,baseline
10.1939,10.1939,2,baseline
14.0173,14.0173,2,baseline
10.2148,10.2148,2,baseline
10.2148,10.2148,2,baseline
14.1940,14.1940,2,baseline
14.1940,14.1940,2,baseline
14.1940,14.1940,2,baseline
19.5722,19.5722,2,baseline
19.5722,19.5722,2,baseline
12.1658,12.1658,2,baseline
12.1658,12.1658,2,baseline
9.4448,9.4448,2,baseline
9.4448,9.4448,2,baseline
9.4448,9.4448,2,baseline
9.4448,9.4448,2,baseline
9.2981,9.2981,2,baseline
9.4908,9.4908,2,baseline
9.7732,9.7732,2,baseline
9.7732,9.7732,2,baseline
9.7732,9.7732,2,baseline
11.6806,11.6806,2,baseline
9.2376,9.2376,2,baseline
198.1637,104.8353,3,invariant
198.1637,109.5445,3,invariant
198.1637,110.4806,3,invariant
10.9044,10.9044,2,baseline
12.8639,12.8639,2,baseline
15.8297,13.2130,3,invariant
15.8297,14.3344,3,invariant
15.8297,14.4146,3,invariant
15.8297,14.7170,3,invariant
20.9267,20.9267,2,baseline
20.9267,20.9267,2,baseline
11.4050,11.4050,2,baseline
11.4050,11.4050,2,baseline
11.4050,11.4050,2,baseline
11.4050,11.4050,2,baseline
10.4285,10.4285,2,baseline
10.4285,10.4285,2,baseline
8.4877,8.4877,2,baseline
8.4877,8.4877,2,baseline
8.8646,8.8646,2,baseline
8.8646,8.8646,2,baseline
8.8646,8.8646,2,baseline
12.5999,12.5999,2,baseline
12.5999,12.5999,2,baseline
21.8384,21.8384,2,baseline
21.8384,21.8384,2,baseline
9.3957,9.3957,2,baseline
10.9813,10.9813,2,baseline
10.9813,10.9813,2,baseline
15.7859,15.7859,2,baseline
15.7859,15.7859,2,baseline
8.2547,8.2547,2,baseline
8.2547,8.2547,2,baseline
8.2547,8.2547,2,baseline
8.6970,8.6970,2,baseline
8.6970,8.6970,2,baseline
8.6970,8.6970,2,baseline
12.0396,12.0396,2,baseline
12.0396,12.0396,2,baseline
12.0396,12.0396,2,baseline
12.0396,12.0396,2,baseline
9.2884,9.2884,2,baseline
11.5008,11.5008,2,baseline
9.9896,9.9896,2,baseline
9.9896,9.9896,2,baseline
9.9896,9.9896,2,baseline
10.7718,10.7718,2,baseline
10.2063,10.2063,2,baseline
28.2039,28.2039,2,baseline
28.2039,28.2039,2,baseline
28.2039,28.2039,2,baseline
28.2039,28.2039,2,baseline
28.2039,28.2039,2,baseline
28.2039,28.2039,1,baseline
24.1621,24.1621,2,baseline
24.1621,24.1621,2,baseline
24.1621,24.1621,2,baseline
24.1621,24.1621,2,baseline
24.1621,24.1621,2,baseline
24.1621,24.1621,2,baseline
24.1621,22.7954,3,invariant
24.1621,24.1621,2,baseline
24.1621,24.1621,2,baseline
12.9650,12.9650,2,baseline
12.9650,12.9650,2,baseline
12.9650,12.9650,2,baseline
12.9650,12.9650,2,baseline
15.3877,15.3877,2,baseline
15.3877,15.3877,2,baseline
15.3877,15.3877,2,baseline
15.3877,14.5091,3,invariant
15.3877,15.3877,2,baseline
15.3877,15.3877,2,baseline
15.3877,15.3877,2,baseline
15.3877,15.3877,2,baseline
15.3877,15.3877,2,baseline
15.3877,15.3877,2,baseline
15.3877,15.3877,2,baseline
15.3877,15.3877,2,baseline
15.3877,15.3877,2,baseline
15.3877,15.3877,2,baseline
15.3877,15.3877,2,baseline
15.3877,15.2802,3,invariant
15.3877,14.9598,3,invariant
15.3877,15.1348,3,invariant
9.1445,9.1445,2,baseline
10.3352,10.3352,2,baseline
10.2884,10.2884,2,baseline
9.0840,9.0840,2,baseline
10.2145,10.2145,2,baseline
16.0403,12.2244,3,invariant
16.0403,14.0140,3,invariant
16.0403,14.3076,3,invariant
10.3966,10.3165,3,invariant
9.1960,9.1960,2,baseline
10.6779,10.6779,2,baseline
10.6779,10.6779,2,baseline
10.6779,10.6779,2,baseline
11.9017,11.9017,2,baseline
24.3773,24.3773,2,baseline
26.4089,12.8268,3,invariant
26.4089,13.1204,3,invariant
26.4089,13.7708,3,invariant
26.4089,13.8545,3,invariant
164.3971,164.3971,1,baseline
164.3971,164.3971,1,baseline
9.0607,9.0607,2,baseline
10.9042,10.9042,2,baseline
10.9042,10.9042,2,baseline
10.9042,10.9042,2,baseline
10.9042,10.9042,2,baseline
10.9042,10.9042,2,baseline
16.9375,12.8011,3,invariant
16.9375,16.9375,2,baseline
8.6107,8.6107,2,baseline
8.6107,8.6107,2,baseline
80.3744,80.3744,2,baseline
10.2948,10.2948,2,baseline
10.2948,10.2948,2,baseline
10.2948,10.2948,2,baseline
10.2948,10.2948,2,baseline
9.5532,9.5532,2,baseline
9.5532,9.5532,2,baseline
33.9415,33.9415,2,baseline
33.9415,33.9415,2,baseline
33.9415,33.9415,2,baseline
10.6624,10.6624,2,baseline
10.6624,10.6624,2,baseline
10.6624,10.6624,2,baseline
10.6624,10.6624,2,baseline
10.6624,10.6624,2,baseline
10.6624,10.6624,2,baseline
10.6624,10.6624,2,baseline
10.6624,10.6624,2,baseline
8.2161,8.2161,2,baseline
8.2161,8.2161,2,baseline
8.1381,8.1381,2,baseline
9.5920,9.5920,2,baseline
9.5920,9.5920,2,baseline
10.3861,10.3861,2,baseline
8.3741,8.3741,2,baseline
9.6202,9.6202,2,baseline
9.6202,9.6202,2,baseline
8.1307,8.1307,2,baseline
8.1307,8.1307,2,baseline
37.2521,20.7528,3,invariant
37.2521,21.6930,3,invariant
37.2521,23.9997,3,invariant
37.2521,26.1295,3,invariant
37.2521,23.6896,3,invariant
37.2521,22.1370,3,invariant
37.2521,22.2392,3,invariant
37.2521,24.8617,3,invariant
37.2521,30.6129,3,invariant
12.0934,12.0934,2,baseline
12.0934,12.0934,2,baseline
11.8540,11.8540,2,baseline
8.0199,8.0199,2,baseline
9.4362,9.4362,1,baseline
9.4362,9.4362,2,baseline
10.0460,10.0460,2,baseline
10.0460,10.0460,2,baseline
8.7736,8.7736,2,baseline
9.1679,9.1679,2,baseline
9.1679,9.1679,2,baseline
23.8135,23.8135,2,baseline
23.8135,23.8135,2,baseline
23.8135,23.8135,2,baseline
45.3116,45.3116,2,baseline
45.3116,45.3116,2,baseline
45.3116,45.3116,2,baseline
45.3116,45.3116,2,baseline
8.2001,8.2001,2,baseline
8.2001,8.2001,2,baseline
8.6788,8.6788,2,baseline
8.6788,8.6788,2,baseline
9.8826,9.8826,2,baseline
9.8826,9.8826,2,baseline
9.8826,9.8826,2,baseline
9.8826,9.8826,2,baseline
9.8826,9.8826,2,baseline
14.9386,14.8139,3,invariant
14.9386,14.9386,2,baseline
14.9386,14.9386,2,baseline
14.9386,14.9386,2,baseline
14.9386,14.9386,2,baseline
14.9386,14.9386,2,baseline
14.9386,14.9386,2,baseline
14.9386,14.9386,2,baseline
14.9386,14.9386,2,baseline
16.3104,16.3104,2,baseline
16.3104,16.3104,2,baseline
16.3104,16.3104,2,baseline
67.8713,67.8713,2,baseline
67.8713,67.8713,2,baseline
67.8713,67.8713,1,baseline
67.8713,67.8713,1,baseline
67.8713,22.8790,3,invariant
8.6931,8.6931,2,baseline
8.6931,8.6931,2,baseline
18.2925,18.2925,2,baseline
18.2925,18.2925,2,baseline
18.2925,18.2925,2,baseline
18.2925,18.2925,2,baseline
18.2925,18.2925,2,baseline
18.2925,18.2925,2,baseline
10.3410,10.3410,2,baseline
10.3410,10.3410,2,baseline
7.9467,7.9467,2,baseline
22.3399,22.3399,2,baseline
22.3399,22.3399,2,baseline
22.3399,22.3399,2,baseline
8.1968,8.1968,2,baseline
8.1968,8.1968,2,baseline
59.2339,32.7689,3,invariant
59.2339,35.9834,3,invariant
59.2339,19.7536,3,invariant
59.2339,21.0004,3,invariant
59.2339,21.6053,3,invariant
59.2339,21.6112,3,invariant
59.2339,22.1976,3,invariant
59.2339,23.6761,3,invariant
59.2339,30.0222,3,invariant
59.2339,32.0026,3,invariant
59.2339,33.2503,3,invariant
59.2339,33.6665,3,invariant
59.2339,36.7946,3,invariant
59.2339,40.0274,3,invariant
59.2339,45.4745,3,invariant
59.2339,41.2812,3,invariant
59.2339,42.6855,3,invariant
59.2339,21.4419,3,invariant
59.2339,21.5570,3,invariant
9.9232,9.9232,2,baseline
288.5626,41.5299,3,invariant
288.5626,161.3854,3,invariant
288.5626,210.4539,3,invariant
8.4258,8.4258,2,baseline
8.4258,8.4258,2,baseline
8.6492,8.6492,2,baseline
12.5941,12.5941,2,baseline
12.5941,12.5941,2,baseline
12.5941,12.5941,2,baseline
12.5941,12.5941,2,baseline
16.5722,16.5722,2,baseline
16.5722,16.5722,2,baseline
8.1104,8.1104,2,baseline
8.1104,8.1104,2,baseline
8.5138,8.5138,2,baseline
8.5138,8.5138,2,baseline
7.8254,7.8254,2,baseline
7.4947,7.4947,2,baseline
8.5113,8.5113,2,baseline
8.5113,8.5113,2,baseline
12.3937,12.3937,2,baseline
37.0335,37.0335,2,baseline
37.0335,37.0335,2,baseline
37.0335,37.0335,2,baseline
9.1610,9.1610,2,baseline
9.1610,9.1610,2,baseline
7.9899,7.9899,2,baseline
10.0999,10.0999,2,baseline
10.0999,10.0999,2,baseline
10.0999,10.0999,2,baseline
17.3774,17.3774,2,baseline
17.3774,17.3774,2,baseline
17.3774,17.3774,2,baseline
17.3774,17.3774,2,baseline
17.3774,17.3774,2,baseline
17.3774,17.3774,2,baseline
17.3774,17.3774,2,baseline
17.3774,17.3774,2,baseline
17.3774,17.3774,2,baseline
17.3774,17.3774,2,baseline
17.3774,17.3774,2,baseline
17.3774,17.3774,2,baseline
17.3774,17.3774,2,baseline
17.3774,16.7208,3,invariant
9.2630,9.2630,2,baseline
9.2630,9.2630,2,baseline
9.2630,9.2630,2,baseline
9.2630,9.2630,2,baseline
46.9111,46.9111,2,baseline
46.9111,46.9111,2,baseline
46.9111,46.9111,1,baseline
8.4394,8.4394,2,baseline
8.4394,8.4394,2,baseline
140.5802,17.2059,3,invariant
140.5802,25.1857,3,invariant
8.9361,8.9361,2,baseline
8.4372,8.4372,2,baseline
26.0718,13.4624,3,invariant
26.0718,19.2951,3,invariant
8.1664,8.1664,2,baseline
8.1664,8.1664,2,baseline
9.5031,9.5031,2,baseline
9.5031,9.5031,2,baseline
10.1552,10.1552,2,baseline
10.1552,10.1552,2,baseline
7.5888,7.5888,2,baseline
45.5403,34.2101,3,invariant
45.5403,34.4289,3,invariant
45.5403,45.5403,2,baseline
45.5403,14.5427,3,invariant
45.5403,15.1341,3,invariant
9.3233,9.3233,2,baseline
11.6997,11.1222,3,invariant
11.6997,11.2723,3,invariant
11.6997,11.6997,2,baseline
10.8845,10.8809,3,invariant
10.3909,10.3909,2,baseline
10.3909,10.3909,2,baseline
10.3909,10.3909,2,baseline
10.3909,10.3909,2,baseline
8.7049,8.7049,2,baseline
8.7049,8.7049,2,baseline
10.6021,10.6021,2,baseline
10.6021,10.6021,2,baseline
9.3182,9.3182,2,baseline
8.4682,8.4682,2,baseline
26.9129,11.1358,3,invariant
15.9329,15.9329,2,baseline
15.9329,15.9329,2,baseline
15.9329,15.9329,2,baseline
10.2779,10.2779,2,baseline
10.2779,10.2779,2,baseline
361.1297,27.0564,3,invariant
361.1297,361.1297,1,baseline
34.5845,24.2808,3,invariant
34.5845,34.5845,2,baseline
34.5845,34.5845,2,baseline
54.5086,46.1481,3,invariant
54.5086,54.5086,2,baseline
54.5086,54.5086,2,baseline
9.9910,9.9910,2,baseline
11.3413,11.3413,2,baseline
11.3413,11.3413,2,baseline
11.3413,11.3413,2,baseline
11.3413,11.3413,2,baseline
11.7026,11.7026,2,baseline
11.7026,11.7026,2,baseline
12.0763,12.0763,2,baseline
12.0763,12.0763,2,baseline
12.0763,12.0763,2,baseline
12.0763,12.0763,2,baseline
20.3614,11.1790,3,invariant
20.3614,11.4453,3,invariant
25.1677,23.8267,3,invariant
25.1677,24.4185,3,invariant
25.1677,25.1677,2,baseline
25.1677,25.1677,2,baseline
9.7105,9.7105,2,baseline
9.7105,9.7105,2,baseline
9.7105,9.7105,2,baseline
13.9420,13.9420,2,baseline
13.9420,13.9420,2,baseline
10.2542,10.0897,3,invariant
8.8023,8.8023,2,baseline
11.1707,11.1707,2,baseline
51.4698,12.2625,3,invariant
51.4698,40.5389,3,invariant
51.4698,48.9071,3,invariant
11.3219,11.3219,2,baseline
11.3219,11.3219,2,baseline
11.3219,11.3219,2,baseline
11.3219,11.3219,2,baseline
11.3219,11.3219,2,baseline
14.1824,14.1824,2,baseline
15.7450,15.3452,3,invariant
10.3144,10.3144,2,baseline
10.3144,10.3144,2,baseline
10.3144,10.3144,2,baseline
14.3309,14.1158,3,invariant
14.3309,14.3309,2,baseline
14.3309,14.3309,2,baseline
14.3309,14.3309,2,baseline
11.7291,11.7291,2,baseline
11.7291,11.7291,2,baseline
11.7291,11.7291,2,baseline
14.9215,14.9215,2,baseline
14.9215,14.9215,2,baseline
14.9215,14.9215,2,baseline
14.9215,14.7755,3,invariant
14.9215,14.9215,2,baseline
464.3077,82.7726,3,invariant
464.3077,91.5212,3,invariant
464.3077,92.2766,3,invariant
464.3077,464.3077,1,baseline
9.6001,9.6001,2,baseline
9.6001,9.6001,2,baseline
78.8880,11.4316,3,invariant
78.8880,78.8880,1,baseline
10.0905,10.0905,2,baseline
9.5453,9.5453,2,baseline
23.2195,23.2195,1,baseline
23.2195,23.2195,1,baseline
23.2195,23.2195,1,baseline
10.8224,10.8224,2,baseline
10.8224,10.8224,2,baseline
12.5186,12.5186,2,baseline
12.5186,12.5186,2,baseline
12.5186,12.5186,2,baseline
12.5186,12.5186,2,baseline
12.5186,12.5186,2,baseline
12.5186,12.5186,2,baseline
15.2164,15.2164,2,baseline
9.7566,9.7566,2,baseline
12.3807,12.3807,2,baseline
12.3807,12.3807,2,baseline
10.8590,10.7307,3,invariant
9.7110,9.7110,2,baseline
9.7110,9.7110,2,baseline
10.4694,10.4694,2,baseline
10.4694,10.4694,2,baseline
10.4694,10.4694,2,baseline
10.4694,10.4694,2,baseline
15.0596,15.0596,2,baseline
15.0596,15.0596,2,baseline
15.0596,15.0596,2,baseline
15.0596,15.0596,2,baseline
9.8305,9.8305,2,baseline
9.8305,9.8305,2,baseline
11.8453,11.8453,2,baseline
11.8453,11.8453,2,baseline
9.0536,9.0536,2,baseline
149.9722,13.7802,3,invariant
51.7901,51.7901,2,baseline
9.0935,9.0935,2,baseline
9.0935,9.0935,2,baseline
9.0935,9.0935,2,baseline
192.3323,192.3323,2,baseline
192.3323,192.3323,2,baseline
192.3323,192.3323,2,baseline
192.3323,192.3323,2,baseline
192.3323,192.3323,2,baseline
192.3323,192.3323,2,baseline
192.3323,192.3323,2,baseline
12.7304,12.7304,2,baseline
12.7304,12.7304,2,baseline
12.7304,12.7304,2,baseline
12.7304,12.7304,2,baseline
10.2101,10.0815,3,invariant
10.2101,10.2101,2,baseline
12.2943,12.2943,2,baseline
12.2943,12.2943,2,baseline
12.2943,12.2943,2,baseline
14.4060,14.4060,2,baseline
14.4060,14.4060,2,baseline
14.4060,14.4060,2,baseline
14.4060,14.4060,2,baseline
14.4060,14.4060,2,baseline
14.4060,14.4060,2,baseline
14.4060,14.4060,2,baseline
10.4605,9.8567,3,invariant
36.5337,36.5337,2,baseline
9.0482,9.0482,2,baseline
21.8997,21.8997,2,baseline
21.8997,21.8997,2,baseline
9.0030,9.0030,2,baseline
9.5190,9.5190,2,baseline
9.5190,9.5190,2,baseline
13.7085,13.7085,2,baseline
11.6683,11.6683,2,baseline
11.6683,11.6683,2,baseline
11.6683,11.6683,2,baseline
11.6683,11.6683,2,baseline
11.6683,11.6683,2,baseline
11.6683,11.6683,2,baseline
104.5112,16.2475,3,invariant
104.5112,53.8995,3,invariant
104.5112,55.0082,3,invariant
104.5112,70.5387,3,invariant
8.5343,8.5343,2,baseline
11.7059,11.7059,2,baseline
10.6871,10.6871,2,baseline
10.6871,10.6871,2,baseline
10.6871,10.6871,2,baseline
424.3338,288.6905,3,invariant
424.3338,424.3338,1,baseline
424.3338,424.3338,1,baseline
424.3338,424.3338,1,baseline
11.7485,11.7485,2,baseline
103.7139,40.2068,3,invariant
10.9371,10.9371,2,baseline
9.4027,9.4027,2,baseline
10.5473,10.5473,2,baseline
10.5473,10.5473,2,baseline
11.8716,11.8716,2,baseline
11.8716,11.8716,2,baseline
11.8716,11.8716,2,baseline
12.1589,12.1589,2,baseline
12.1589,12.1589,2,baseline
12.1589,12.1589,2,baseline
16.4847,15.2287,3,invariant
16.4847,16.3166,3,invariant
16.4847,16.4847,2,baseline
9.7870,9.7870,2,baseline
9.7870,9.7870,2,baseline
12.4750,12.4750,2,baseline
10.2324,10.2324,2,baseline
10.2324,10.2324,2,baseline
9.8657,9.8657,2,baseline
27.5357,26.5142,3,invariant
27.5357,26.5559,3,invariant
11.9769,11.9769,1,baseline
8.7786,8.7786,2,baseline
14.3477,14.0275,3,invariant
14.3477,14.3477,2,baseline
14.3477,14.3477,2,baseline
14.3477,14.3477,2,baseline
14.3477,13.8801,3,invariant
14.3477,14.3477,2,baseline
14.3477,14.3477,2,baseline
14.3477,14.3477,2,baseline
14.3477,14.3477,2,baseline
14.3477,14.3477,2,baseline
14.3477,14.3477,2,baseline
14.3477,14.3477,2,baseline
14.3477,14.3477,2,baseline
10.1961,10.1961,2,baseline
10.1961,10.1961,2,baseline
10.6972,10.6972,2,baseline
10.6972,10.6972,2,baseline
10.6972,10.6972,2,baseline
10.9007,10.9007,2,baseline
11.6779,11.6779,2,baseline
11.6779,11.6779,2,baseline
11.6779,11.6779,2,baseline
11.9566,11.3490,3,invariant
9.8911,9.8867,3,invariant
42.4442,26.1871,3,invariant
42.4442,42.4442,2,baseline
42.4442,42.4442,2,baseline
9.0736,9.0736,2,baseline
9.0736,9.0736,2,baseline
22.6541,20.0378,3,invariant
22.6541,20.8033,3,invariant
22.6541,22.6541,2,baseline
100.4225,100.4225,2,baseline
100.4225,100.4225,1,baseline
100.4225,75.3294,3,invariant
100.4225,100.4225,2,baseline
100.4225,100.4225,1,baseline
11.4873,10.5919,3,invariant
13.6437,13.6437,2,baseline
13.6437,13.6437,2,baseline
